respondent_id,gender,age_years,country,education_level,undergraduate_major,current_role,current_industry,years_experience_current_role,yearly_compensation_usd
3959,Female,25,United Kingdom of Great Britain and Northern Ireland,Professional degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Data Scientist,Computers/Technology,3,
3960,Female,40,Germany,Doctoral degree,Engineering (non-computer focused),Research Scientist,Other,2,
3961,Female,25,Germany,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,0,
3962,Female,25,Pakistan,Master’s degree,"Computer science (software engineering, etc.)",Data Engineer,Computers/Technology,0,"40-50,000"
3963,Female,25,Turkey,Master’s degree,Engineering (non-computer focused),Statistician,Government/Public Service,2,"0-10,000"
3964,Female,22,Belarus,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,0,
3965,Female,60,Czech Republic,Professional degree,Mathematics or statistics,Consultant,Academics/Education,15,
3966,Female,25,France,Master’s degree,Mathematics or statistics,Developer Advocate,Accounting/Finance,0,"40-50,000"
3967,Female,18,Russia,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,Computers/Technology,1,
3968,Female,30,France,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Data Scientist,Other,0,"40-50,000"
3969,Female,22,Austria,Master’s degree,"Computer science (software engineering, etc.)",Student,I am a student,0,
3970,Female,35,Germany,Bachelor’s degree,Mathematics or statistics,Data Analyst,Computers/Technology,2,
3971,Female,30,Spain,Doctoral degree,"Computer science (software engineering, etc.)",Data Scientist,Online Business/Internet-based Sales,4,"100-125,000"
3972,Female,22,Other,Bachelor’s degree,Engineering (non-computer focused),Software Engineer,Online Service/Internet-based Services,1,"0-10,000"
3973,Female,25,Morocco,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Computers/Technology,0,
3974,Female,35,Other,Master’s degree,Mathematics or statistics,Business Analyst,Accounting/Finance,,"80-90,000"
3975,Female,55,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Physics or astronomy,Salesperson,Accounting/Finance,5,"500,000+"
3976,Female,25,France,Master’s degree,Mathematics or statistics,Data Analyst,Academics/Education,1,"0-10,000"
3977,Female,25,France,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Computers/Technology,4,"40-50,000"
3978,Female,22,France,Master’s degree,"Computer science (software engineering, etc.)",Student,Computers/Technology,0,
3979,Female,25,Pakistan,Doctoral degree,"Computer science (software engineering, etc.)",Student,Computers/Technology,0,"0-10,000"
3980,Female,30,Israel,Master’s degree,Engineering (non-computer focused),Data Scientist,Computers/Technology,0,"90-100,000"
3981,Female,18,Russia,Bachelor’s degree,"Information technology, networking, or system administration",Student,I am a student,0,"0-10,000"
3982,Female,25,India,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,3,"0-10,000"
3983,Female,22,Spain,Master’s degree,"Computer science (software engineering, etc.)",Data Analyst,Marketing/CRM,0,"0-10,000"
3984,Female,30,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Mathematics or statistics,Data Analyst,Online Business/Internet-based Sales,2,"30-40,000"
3985,Female,35,India,,,,,,
3986,Female,30,Italy,Doctoral degree,"Computer science (software engineering, etc.)",Research Assistant,Academics/Education,1,"10-20,000"
3987,Female,30,India,Professional degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Not employed,,,
3988,Female,25,Other,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,,,
3989,Female,18,India,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,,
3990,Female,25,Netherlands,Master’s degree,Mathematics or statistics,Data Scientist,Computers/Technology,2,"80-90,000"
3991,Female,25,Other,Master’s degree,Engineering (non-computer focused),Data Engineer,Computers/Technology,0,"150-200,000"
3992,Female,25,Turkey,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Insurance/Risk Assessment,2,
3993,Female,22,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,,,
3994,Female,22,Netherlands,Master’s degree,"Information technology, networking, or system administration",Student,I am a student,5,"0-10,000"
3995,Female,25,India,Bachelor’s degree,Mathematics or statistics,Student,I am a student,0,
3996,Female,40,India,Professional degree,Engineering (non-computer focused),Product/Project Manager,Computers/Technology,10,"20-30,000"
3997,Female,25,Russia,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Online Service/Internet-based Services,4,"10-20,000"
3998,Female,25,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,,,
3999,Female,25,Other,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Other,Insurance/Risk Assessment,2,
4000,Female,18,Russia,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,3,
4001,Female,25,India,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,,,
4002,Female,25,Israel,Bachelor’s degree,Engineering (non-computer focused),Student,I am a student,4,
4003,Female,22,Turkey,Master’s degree,,,,,
4004,Female,25,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,1,
4005,Female,22,India,Master’s degree,"Information technology, networking, or system administration",Student,Computers/Technology,20,"10-20,000"
4006,Female,18,India,No formal education past high school,,Student,I am a student,,
4007,Female,18,Turkey,,,,,,
4008,Female,30,Turkey,Master’s degree,,,,,
4009,Female,25,Turkey,Master’s degree,Engineering (non-computer focused),,,,
4010,Female,18,India,Master’s degree,"Computer science (software engineering, etc.)",Data Analyst,I am a student,1,
4011,Male,22,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Not employed,,,
4012,Male,22,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,0,"10-20,000"
4013,Male,25,United Kingdom of Great Britain and Northern Ireland,,,,,,
4014,Male,25,Spain,Master’s degree,Mathematics or statistics,,,,
4015,Male,30,Turkey,Doctoral degree,"Computer science (software engineering, etc.)",Research Assistant,Academics/Education,5,"10-20,000"
4016,Male,45,France,Doctoral degree,"Computer science (software engineering, etc.)",Chief Officer,Computers/Technology,5,"250-300,000"
4017,Male,25,Pakistan,Master’s degree,"Computer science (software engineering, etc.)",Not employed,,,
4018,Male,40,Germany,Master’s degree,"Computer science (software engineering, etc.)",Consultant,Shipping/Transportation,10,
4019,Male,25,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,,,
4020,Male,18,Russia,Master’s degree,"Computer science (software engineering, etc.)",Student,I am a student,0,"0-10,000"
4021,Male,50,Spain,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Not employed,,,
4022,Male,30,Netherlands,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,10,"90-100,000"
4023,Male,22,Romania,Master’s degree,Mathematics or statistics,Student,I am a student,0,"0-10,000"
4024,Male,18,Spain,Bachelor’s degree,Mathematics or statistics,Student,I am a student,0,
4025,Male,22,Turkey,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Analyst,Computers/Technology,1,"0-10,000"
4026,Male,25,Russia,Master’s degree,"Computer science (software engineering, etc.)",Product/Project Manager,Shipping/Transportation,2,"10-20,000"
4027,Male,22,Poland,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)",Consultant,Computers/Technology,4,
4028,Male,35,Belgium,Bachelor’s degree,Mathematics or statistics,Not employed,,,
4029,Male,18,Turkey,Bachelor’s degree,Mathematics or statistics,Data Engineer,Insurance/Risk Assessment,0,"0-10,000"
4030,Male,18,Czech Republic,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,2,
4031,Male,25,I do not wish to disclose my location,Master’s degree,"Computer science (software engineering, etc.)",Research Scientist,Academics/Education,0,
4032,Male,25,Ukraine,Master’s degree,Physics or astronomy,Other,Computers/Technology,0,"0-10,000"
4033,Male,18,Belgium,Master’s degree,Engineering (non-computer focused),Student,I am a student,4,
4034,Male,45,France,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Engineer,Computers/Technology,20,
4035,Male,22,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Academics/Education,0,"0-10,000"
4036,Male,30,Turkey,Master’s degree,Engineering (non-computer focused),Consultant,Computers/Technology,5,
4037,Male,25,Pakistan,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,1,"0-10,000"
4038,Male,35,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,"Computer science (software engineering, etc.)",Research Scientist,Academics/Education,10,"70-80,000"
4039,Male,18,United States of America,,,,,,
4040,Male,30,Other,Doctoral degree,Mathematics or statistics,Statistician,Government/Public Service,5,"20-30,000"
4041,Male,25,I do not wish to disclose my location,Master’s degree,Engineering (non-computer focused),Data Scientist,Other,0,
4042,Male,25,Russia,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)",Not employed,,,
4043,Male,25,I do not wish to disclose my location,Bachelor’s degree,Other,Consultant,Other,0,
4044,Male,22,India,Master’s degree,Engineering (non-computer focused),Software Engineer,Computers/Technology,1,
4045,Male,35,Hungary,Master’s degree,Environmental science or geology,Software Engineer,Government/Public Service,0,"0-10,000"
4046,Male,22,Netherlands,Master’s degree,,,,,
4047,Male,30,Germany,Master’s degree,"Computer science (software engineering, etc.)",Data Analyst,Computers/Technology,5,"90-100,000"
4048,Male,55,South Africa,Some college/university study without earning a bachelor’s degree,Engineering (non-computer focused),Consultant,Manufacturing/Fabrication,15,
4049,Male,22,Egypt,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Scientist,Computers/Technology,2,"0-10,000"
4050,Male,22,Turkey,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)",Data Scientist,Academics/Education,3,
4051,Male,25,India,Bachelor’s degree,"Computer science (software engineering, etc.)",DBA/Database Engineer,Insurance/Risk Assessment,3,"0-10,000"
4052,Male,22,Turkey,I prefer not to answer,"Computer science (software engineering, etc.)",Student,I am a student,,
4053,Male,25,Germany,,,,,,
4054,Male,35,Russia,Doctoral degree,Physics or astronomy,Research Scientist,Academics/Education,5,"20-30,000"
4055,Male,18,Russia,Master’s degree,Physics or astronomy,Student,I am a student,2,
4056,Male,25,France,Master’s degree,Mathematics or statistics,Data Scientist,Insurance/Risk Assessment,0,
4057,Male,30,India,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Computers/Technology,5,"0-10,000"
4058,Male,18,I do not wish to disclose my location,Master’s degree,,,,,
4059,Male,25,Turkey,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,2,"10-20,000"
4060,Male,25,Italy,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,0,
4061,Male,40,Ukraine,Master’s degree,"Information technology, networking, or system administration",Manager,Computers/Technology,2,"30-40,000"
4062,Male,22,Poland,,,,,,
4063,Male,22,Turkey,,,,,,
4064,Male,35,India,I prefer not to answer,Engineering (non-computer focused),Developer Advocate,Insurance/Risk Assessment,4,
4065,Male,22,India,Bachelor’s degree,Engineering (non-computer focused),Business Analyst,Computers/Technology,0,
4066,Male,35,India,Bachelor’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Other,Medical/Pharmaceutical,10,"0-10,000"
4067,Male,25,Poland,Master’s degree,Mathematics or statistics,Data Analyst,Accounting/Finance,0,"10-20,000"
4068,Male,22,India,Master’s degree,"Computer science (software engineering, etc.)",Student,Academics/Education,0,
4069,Male,30,India,,,,,,
4070,Male,25,Turkey,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Analyst,I am a student,,
